species	max_distance	mean_distance	std_distance	quartile_75_distance	quartile_25_distance	max_length	min_length
Staphylococcus caprae	0.00249129	0.0011453337777777778	0.0012069059338604001	0.00232584	0.0	2629173.0	2598513.0
Staphylococcus carnosus	0.00492718	0.00246359	0.0028447086993457402	0.00492718	0.0	2645106.0	2566424.0
Staphylococcus cohnii	0.0608169	0.03040845	0.035112653586278554	0.0608169	0.0	2700845.0	2661282.0
Staphylococcus condimenti	0.00186568	0.0008291911111111112	0.0009832996975038236	0.00186568	0.0	2700886.0	2650496.0
Staphylococcus delphini	0.0	0.0		0.0	0.0	2798161.0	2798161.0
Staphylococcus epidermidis	0.0316813	0.012558410666666667	0.009146882344742133	0.011984	0.00785531	2841173.0	2470071.0
Staphylococcus equorum	0.0246043	0.013687666666666666	0.011217667138157559	0.0238299	0.0	2930519.0	2792203.0
Staphylococcus felis	0.0	0.0		0.0	0.0	2479423.0	2479423.0
Staphylococcus haemolyticus	0.0090861	0.005703496094444443	0.0032667409838935506	0.00785531	0.00489536	2697861.0	2560146.0
Staphylococcus hominis	0.0126347	0.00631735	0.007294647446130165	0.0126347	0.0	2257431.0	2253412.0
Staphylococcus hyicus	0.0	0.0	0.0	0.0	0.0	2472129.0	2472120.0
Staphylococcus kloosii	0.0	0.0		0.0	0.0	2639038.0	2639038.0
Staphylococcus lugdunensis	0.00621379	0.003958933464	0.0023455173554452597	0.00574147	0.00105797	2658366.0	2540323.0
Staphylococcus lutrae	0.0	0.0		0.0	0.0	2533115.0	2533115.0
Staphylococcus muscae	7.15897e-05	3.579485e-05	4.133233256620455e-05	7.15897e-05	0.0	2095131.0	2095116.0
Staphylococcus nepalensis	0.0028554	0.0015858377777777778	0.0012625685304249606	0.00257463	0.0	3007747.0	2892868.0
Staphylococcus pasteuri	0.0	0.0		0.0	0.0	2622223.0	2622223.0
Staphylococcus pettenkoferi	0.0	0.0		0.0	0.0	2502360.0	2502360.0
Staphylococcus piscifermentans							
Staphylococcus pseudintermedius	0.0101041	0.006440432081632653	0.0032564282783520393	0.00823165	0.00694555	2841212.0	2509706.0
Staphylococcus saprophyticus	0.0104835	0.005199580897959184	0.003317711548828526	0.00541137	0.00430121	2650138.0	2488173.0
Staphylococcus schleiferi	0.017476099999999998	0.007328435555555556	0.006762387922405789	0.0135016	0.00131423	2582931.0	2419762.0
Staphylococcus schweitzeri	0.0	0.0		0.0	0.0	2784939.0	2784939.0
Staphylococcus sciuri	0.0118471	0.00592355	0.0068399263741164154	0.0118471	0.0	2853815.0	2811859.0
Staphylococcus simiae	0.0	0.0		0.0	0.0	2643976.0	2643976.0
Staphylococcus simulans	0.0115313	0.006346078448979591	0.005354828977057721	0.0110882	0.0	2871975.0	2647556.0
Staphylococcus sp.	0.0	0.0		0.0	0.0	2691850.0	2691850.0
Staphylococcus stepanovicii	0.0	0.0		0.0	0.0	2439098.0	2439098.0
Staphylococcus succinus	0.0	0.0		0.0	0.0	2745675.0	2745675.0
Staphylococcus warneri	0.00861543	0.0046309464	0.0030618538526055853	0.00796745	0.00263042	2572660.0	2427576.0
Staphylococcus xylosus	0.0209501	0.01161092	0.009032417576281558	0.019842324999999997	0.003719295	2910005.0	2757557.0
Starkeya novella	0.0	0.0		0.0	0.0	4765023.0	4765023.0
Stenotrophomonas acidaminiphila	0.052714	0.026357	0.030434442090061933	0.052714	0.0	4138297.0	3660864.0
Stenotrophomonas maltophilia	0.0974869	0.058469	0.022723013420021112	0.0702918	0.055211800000000005	5004261.0	4481118.0
Stenotrophomonas nitritireducens							
Stenotrophomonas rhizophila	0.0	0.0		0.0	0.0	4198652.0	4198652.0
Stenotrophomonas sp.	0.167688	0.08781787999999999	0.0709101619276403	0.159146	0.0120757	4694453.0	4317450.0
Steroidobacter denitrificans	0.0	0.0		0.0	0.0	3467246.0	3467246.0
Sterolibacteriaceae bacterium	0.0949813	0.04749065	0.054837479122980606	0.0949813	0.0	2811460.0	2737315.0
Stigmatella aurantiaca	0.0	0.0		0.0	0.0	10260756.0	10260756.0
Strawberry lethal	0.0	0.0		0.0	0.0	959779.0	959779.0
Streptacidiphilus sp.	0.0	0.0		0.0	0.0	7090212.0	7090212.0
Streptobacillus moniliformis	0.00028831	0.000144155	0.000166455856110061	0.00028831	0.0	1685928.0	1673280.0
Streptococcus acidominimus	0.0	0.0		0.0	0.0	2330811.0	2330811.0
Streptococcus agalactiae	0.0158882	0.00993074457884814	0.004571129678160482	0.013208700000000002	0.007660642499999999	2275139.0	1835156.0
Streptococcus anginosus	0.0511448	0.030546590000000002	0.01818595723554759	0.0424367	0.00666341	2233640.0	1911706.0
Streptococcus australis	0.0	0.0		0.0	0.0	2161464.0	2161464.0
Streptococcus canis	0.0	0.0		0.0	0.0	2084744.0	2084744.0
Streptococcus constellatus	0.00128842	0.000577926088888889	0.0006740968770896221	0.00128842	0.0	1991156.0	1935414.0
Streptococcus cristatus	0.0686914	0.030582821111111116	0.03615309169184919	0.0686914	0.0	2176084.0	2000351.0
Streptococcus dysgalactiae	0.0385787	0.018610986194444443	0.011064976393621764	0.025342049999999998	0.010794525	2269904.0	2079953.0
Streptococcus equi	0.0288636	0.019843585480000002	0.00844718166305623	0.0242142	0.0204123	2172187.0	2024171.0
Streptococcus equinus	0.0291421	0.01457105	0.016825199279750992	0.0291421	0.0	1873522.0	1781995.0
Streptococcus ferus	0.0	0.0		0.0	0.0	1872314.0	1872314.0
Streptococcus gallolyticus	0.0345853	0.015417680555555556	0.012850737134170486	0.0334751	0.00604372	2493581.0	2052496.0
Streptococcus gordonii	0.040173400000000005	0.029219275000000003	0.013718156516763202	0.037529475000000014	0.03193935	2283306.0	2121309.0
Streptococcus halotolerans	0.0	0.0		0.0	0.0	2182100.0	2182100.0
Streptococcus himalayensis	0.0	0.0		0.0	0.0	2275471.0	2275471.0
Streptococcus infantarius	0.0	0.0		0.0	0.0	2008249.0	2008249.0
Streptococcus iniae	0.00136596	0.0006084860333333333	0.0004455737792666979	0.000956583	0.00014350299999999998	2116570.0	2086959.0
Streptococcus intermedius	0.0189925	0.013225083333333333	0.007275697207337392	0.0178909	0.014766499999999997	2006877.0	1914006.0
Streptococcus lutetiensis	0.00857671	0.005019708888888889	0.0038364450345060477	0.00752278	0.0	1975547.0	1793521.0
Streptococcus macedonicus							
Streptococcus marmotae	0.0	0.0		0.0	0.0	2322791.0	2322791.0
Streptococcus merionis	0.0	0.0		0.0	0.0	2384128.0	2384128.0
Streptococcus milleri							
Streptococcus mitis	0.06715639999999999	0.04531890399999999	0.024431426155013952	0.0645437	0.042583800000000005	2167922.0	1868883.0
Streptococcus mutans	0.191731	0.040728089	0.07049334163347781	0.010870200000000002	0.00715996	2097914.0	1984441.0
Streptococcus oralis	0.0645437	0.043240968	0.02307320861334129	0.0605648	0.0450347	2053209.0	1889005.0
Streptococcus pantholopis	0.0	0.0		0.0	0.0	2241302.0	2241302.0
Streptococcus parasanguinis	0.026648400000000003	0.013324200000000001	0.015385460913472825	0.026648400000000003	0.0	2171609.0	2153652.0
Streptococcus parauberis	0.0101459	0.00507295	0.005857738096171024	0.0101459	0.0	2152278.0	2143887.0
Streptococcus pasteurianus							
Streptococcus pluranimalium	0.023602	0.011801	0.013626621053413548	0.023602	0.0	2246024.0	2065522.0
Streptococcus pneumoniae	0.0242917	0.011945511420266466	0.0031138728403420747	0.0130638	0.0111761	2287774.0	1983415.0
Streptococcus porcinus	0.0	0.0		0.0	0.0	2033046.0	2033046.0
Streptococcus pseudopneumoniae							
Streptococcus pseudoporcinus	0.0	0.0		0.0	0.0	2156061.0	2156061.0
Streptococcus pyogenes	0.017011099999999998	0.011723806622675737	0.0028464447587593224	0.013112	0.0113529	1976011.0	1702054.0
Streptococcus respiraculi	0.0	0.0		0.0	0.0	2067971.0	2067971.0
Streptococcus ruminantium	0.0	0.0		0.0	0.0	2090539.0	2090539.0
Streptococcus salivarius	0.046835400000000006	0.028651448514000002	0.013938204970754828	0.0371871	0.0273375	2326348.0	2100988.0
Streptococcus sanguinis	0.0517248	0.037422736000000005	0.019347632065640486	0.0494626	0.040724	2449527.0	2296927.0
Streptococcus sobrinus	0.00904645	0.005326018711111112	0.004309467254908039	0.00896738	2.38274e-05	2198648.0	2144746.0
Streptococcus sp.	0.263022	0.134596365625	0.08497470409660621	0.169368	0.06650322499999999	2443046.0	1874337.0
Streptococcus suis	0.0565317	0.027843583368124997	0.015031047258796277	0.039969700000000004	0.023432525	2719245.0	1980887.0
Streptococcus thermophilus	0.015347	0.00823358579670782	0.003625304647006793	0.0106974	0.00587519	2102271.0	1731838.0
Streptococcus troglodytae							
Streptococcus uberis	0.0115761	0.0076258075	0.004623282718749381	0.01032455	0.006288195	2024265.0	1852352.0
Streptococcus urinalis	0.0	0.0		0.0	0.0	2144000.0	2144000.0
Streptococcus vestibularis	0.0	0.0		0.0	0.0	1950305.0	1950305.0
Streptococcus viridans							
Streptomonospora sp.	0.0	0.0		0.0	0.0	5814190.0	5814190.0
Streptomyces actuosus	0.0	0.0		0.0	0.0	8145579.0	8145579.0
Streptomyces albidoflavus	0.0090861	0.00454305	0.005245862280883858	0.0090861	0.0	7170504.0	6841649.0
Streptomyces albireticuli	0.0	0.0		0.0	0.0	8144417.0	8144417.0
Streptomyces alboflavus	0.0	0.0		0.0	0.0	9967549.0	9967549.0
Streptomyces albulus	0.00594242	0.003924284444444444	0.0029434369186934818	0.00587519	0.0	9784577.0	9336218.0
Streptomyces albus	0.000167546	8.501482222222223e-05	6.883328492351607e-05	0.000119496	0.0	8384669.0	8308430.0
Streptomyces alfalfae	0.0	0.0		0.0	0.0	8625867.0	8625867.0
Streptomyces ambofaciens	0.00826969	0.004134845	0.0047745077476147564	0.00826969	0.0	8393598.0	8137876.0
Streptomyces atratus	0.0	0.0		0.0	0.0	9641288.0	9641288.0
Streptomyces autolyticus	0.0	0.0		0.0	0.0	10184660.0	10184660.0
Streptomyces avermitilis	0.0	0.0		0.0	0.0	9119895.0	9119895.0
Streptomyces bacillaris							
Streptomyces bingchenggensis	0.0	0.0		0.0	0.0	11936683.0	11936683.0
Streptomyces cattleya	0.0	0.0	0.0	0.0	0.0	8095515.0	8092553.0
Streptomyces cavourensis							
Streptomyces chartreusis	0.0	0.0	0.0	0.0	0.0	8983317.0	8983317.0
Streptomyces clavuligerus	0.000906124	0.000453062	0.0005231509353191805	0.000906124	0.0	8059125.0	7590758.0
Streptomyces coelicolor							
Streptomyces collinus	0.0	0.0		0.0	0.0	8377286.0	8377286.0
Streptomyces cyaneogriseus							
Streptomyces dengpaensis	0.0	0.0		0.0	0.0	8710171.0	8710171.0
Streptomyces formicae	0.0	0.0		0.0	0.0	9611874.0	9611874.0
Streptomyces fradiae							
Streptomyces fulvissimus	0.0	0.0		0.0	0.0	7905758.0	7905758.0
Streptomyces fungicidicus	0.0	0.0		0.0	0.0	7667496.0	7667496.0
Streptomyces gilvosporeus	0.0	0.0		0.0	0.0	8482298.0	8482298.0
Streptomyces glaucescens	0.0	0.0		0.0	0.0	7623774.0	7623774.0
Streptomyces globisporus	0.032829000000000004	0.016414500000000002	0.018953831987226225	0.032829000000000004	0.0	7783599.0	7666521.0
Streptomyces globosus	0.0	0.0		0.0	0.0	7535750.0	7535750.0
Streptomyces griseochromogenes	0.0	0.0		0.0	0.0	10764674.0	10764674.0
Streptomyces griseorubiginosus	0.0	0.0		0.0	0.0	9512378.0	9512378.0
Streptomyces griseoviridis	0.0	0.0		0.0	0.0	8963414.0	8963414.0
Streptomyces griseus	0.0	0.0		0.0	0.0	8545929.0	8545929.0
Streptomyces hundungensis	0.0	0.0		0.0	0.0	8393044.0	8393044.0
Streptomyces hygroscopicus	0.203604	0.07746928875	0.09485425389607723	0.191731	0.0004364325	12012215.0	10077952.0
Streptomyces koyangensis							
Streptomyces lavendulae	0.0	0.0		0.0	0.0	8932792.0	8932792.0
Streptomyces leeuwenhoekii							
Streptomyces lincolnensis	0.00229842	0.00114921	0.0013269934057108196	0.00229842	0.0	10319054.0	9513637.0
Streptomyces lividans							
Streptomyces lunaelactis	0.0	0.0		0.0	0.0	8570191.0	8570191.0
Streptomyces luteoverticillatus	0.0	0.0		0.0	0.0	7367863.0	7367863.0
Streptomyces lydicus	0.14383	0.0847678	0.05894300231448457	0.12545	0.030130050000000005	9307519.0	8201357.0
Streptomyces malaysiensis							
Streptomyces nigra	0.0	0.0		0.0	0.0	7641029.0	7641029.0
Streptomyces niveus	0.0	0.0		0.0	0.0	7990492.0	7990492.0
Streptomyces noursei	0.0	0.0		0.0	0.0	9815884.0	9815884.0
Streptomyces olivaceus	0.0	0.0		0.0	0.0	8180260.0	8180260.0
Streptomyces olivoreticuli	0.0	0.0		0.0	0.0	8809793.0	8809793.0
Streptomyces pactum	0.0	0.0		0.0	0.0	8550793.0	8550793.0
Streptomyces parvulus	0.0	0.0		0.0	0.0	7766531.0	7766531.0
Streptomyces peucetius	0.0	0.0		0.0	0.0	8023114.0	8023114.0
Streptomyces pluripotens	0.000730741	0.0003653705	0.00042189351305789636	0.000730741	0.0	7586568.0	7346075.0
Streptomyces pratensis							
Streptomyces pristinaespiralis	0.0	0.0		0.0	0.0	8532592.0	8532592.0
Streptomyces puniciscabiei	0.0	0.0		0.0	0.0	9698948.0	9698948.0
Streptomyces qaidamensis	0.0	0.0		0.0	0.0	9083372.0	9083372.0
Streptomyces reticuli	0.0	0.0		0.0	0.0	9336224.0	9336224.0
Streptomyces rubrolavendulae	0.0	0.0		0.0	0.0	6543262.0	6543262.0
Streptomyces sampsonii							
Streptomyces scabiei	0.0	0.0		0.0	0.0	10148695.0	10148695.0
Streptomyces seoulensis	0.0	0.0		0.0	0.0	6426245.0	6426245.0
Streptomyces sp.	0.295981	0.175457558375	0.044545573561458995	0.197292	0.161822	11142275.0	6287975.0
Streptomyces spongiicola	0.0	0.0		0.0	0.0	7180417.0	7180417.0
Streptomyces tirandamycinicus	0.0	0.0		0.0	0.0	7289495.0	7289495.0
Streptomyces venezuelae	0.105264	0.04678929497777777	0.05547397678059559	0.105264	0.0	9054831.0	8380320.0
Streptomyces vietnamensis	0.0	0.0		0.0	0.0	9153777.0	9153777.0
Streptomyces violaceoruber	0.0	0.0		0.0	0.0	7916045.0	7916045.0
Streptomyces violaceusniger							
Streptomyces xiamenensis	0.0	0.0		0.0	0.0	5961401.0	5961401.0
Streptomyces xinghaiensis	0.0	0.0		0.0	0.0	7137891.0	7137891.0
Streptosporangium roseum	0.0	0.0		0.0	0.0	10369518.0	10369518.0
Sulfitobacter donghicola							
Sulfitobacter pseudonitzschiae	0.0	0.0		0.0	0.0	5121602.0	5121602.0
Sulfitobacter sp.	1.0	0.24904533333333326	0.20973711116647226	0.295981	0.197292	5176795.0	3946853.0
Sulfuricaulis limicola	0.0	0.0		0.0	0.0	2864672.0	2864672.0
Sulfuricella denitrificans	0.0	0.0		0.0	0.0	3217213.0	3217213.0
Sulfuricurvum kujiense	0.0	0.0		0.0	0.0	2819357.0	2819357.0
Sulfuriferula sp.	0.0	0.0		0.0	0.0	2916145.0	2916145.0
Sulfuriflexus mobilis	0.0	0.0		0.0	0.0	3111340.0	3111340.0
Sulfurifustis variabilis	0.0	0.0		0.0	0.0	3958814.0	3958814.0
Sulfurihydrogenibium azorense	0.0	0.0		0.0	0.0	1640877.0	1640877.0
Sulfurihydrogenibium sp.	0.0	0.0		0.0	0.0	1838442.0	1838442.0
Sulfurimonas autotrophica	0.0	0.0		0.0	0.0	2153198.0	2153198.0
Sulfurimonas denitrificans	0.0	0.0		0.0	0.0	2201561.0	2201561.0
Sulfuritalea hydrogenivorans	0.0	0.0		0.0	0.0	3802648.0	3802648.0
Sulfuritortus calidifontis	0.0	0.0		0.0	0.0	2720636.0	2720636.0
Sulfurivermis fontis	0.0	0.0		0.0	0.0	3246214.0	3246214.0
Sulfurospirillum barnesii	0.0	0.0		0.0	0.0	2510109.0	2510109.0
Sulfurospirillum cavolei	0.0	0.0		0.0	0.0	2698323.0	2698323.0
Sulfurospirillum deleyianum	0.0	0.0		0.0	0.0	2306351.0	2306351.0
Sulfurospirillum halorespirans	0.0	0.0		0.0	0.0	3029840.0	3029840.0
Sulfurospirillum multivorans	0.0	0.0		0.0	0.0	3175729.0	3175729.0
Sulfurospirillum sp.	0.178173	0.09238875555555554	0.08328181893815587	0.17440799999999998	0.0	2876536.0	2606563.0
Sulfurovum sp.	0.0	0.0		0.0	0.0	2562277.0	2562277.0
Sutterella megalosphaeroides	0.0	0.0		0.0	0.0	2725161.0	2725161.0
Symbiobacterium thermophilum	0.0	0.0		0.0	0.0	3566135.0	3566135.0
Synechococcus elongatus	0.0135016	0.0061643466666666666	0.006686762465139613	0.012872	0.0	2881223.0	2696255.0
Synechococcus lividus	0.0	0.0		0.0	0.0	2659739.0	2659739.0
Synechococcus sp.	1.0	0.5662939096874999	0.39688726263957047	1.0	0.23011	3720499.0	2111515.0
Synechocystis sp.	0.132399	0.026893817375308635	0.05267873690297949	0.00199971	0.0	3950993.0	3569196.0
Syntrophobacter fumaroxidans	0.0	0.0		0.0	0.0	4990251.0	4990251.0
Syntrophobotulus glycolicus	0.0	0.0		0.0	0.0	3406739.0	3406739.0
Syntrophomonas wolfei	0.0	0.0		0.0	0.0	2936195.0	2936195.0
Syntrophothermus lipocalidus	0.0	0.0		0.0	0.0	2405559.0	2405559.0
Syntrophus aciditrophicus	0.0	0.0		0.0	0.0	3179300.0	3179300.0
Tabrizicola sp.	0.0	0.0		0.0	0.0	4387422.0	4387422.0
Tamlana sp.	0.0	0.0		0.0	0.0	4116543.0	4116543.0
Tannerella forsythia	0.0111761	0.007257133333333332	0.005445839649448008	0.0107836	0.0	3405521.0	3350939.0
Tannerella sp.	0.0	0.0		0.0	0.0	2973544.0	2973544.0
Tateyamaria omphalii	0.0	0.0		0.0	0.0	4315457.0	4315457.0
Tatlockia micdadei	0.00257463	0.001229863111111111	0.0011023431626372574	0.00205363	0.0	3310028.0	3250164.0
Tatumella citrea	2.38274e-05	1.19137e-05	1.3756755804088889e-05	2.38274e-05	0.0	4491252.0	4490981.0
Tatumella ptyseos	0.0	0.0		0.0	0.0	3588228.0	3588228.0
Taylorella asinigenitalis	0.0	0.0		0.0	0.0	1638559.0	1638559.0
Taylorella equigenitalis	0.00439372	0.002634125146875	0.0014775165998932493	0.00366686	0.0023840625000000003	1739054.0	1635330.0
Tenacibaculum dicentrarchi	0.0	0.0		0.0	0.0	2918253.0	2918253.0
Tenacibaculum jejuense	0.0	0.0		0.0	0.0	4614879.0	4614879.0
Tenacibaculum maritimum	0.00892796	0.00446398	0.005154560109314211	0.00892796	0.0	3435971.0	3333272.0
Tenacibaculum todarodis	0.0	0.0		0.0	0.0	3019213.0	3019213.0
Tenericutes bacterium	0.11676	0.05838	0.0674114174305807	0.11676	0.0	2160980.0	2157199.0
Tepidanaerobacter acetatoxydans	0.0	0.0	0.0	0.0	0.0	2761252.0	2759867.0
Terasakiella sp.	0.0	0.0		0.0	0.0	3832570.0	3832570.0
Teredinibacter turnerae	0.0	0.0		0.0	0.0	5193164.0	5193164.0
Terribacillus goriensis	0.0	0.0		0.0	0.0	3577082.0	3577082.0
Terriglobus roseus	0.0	0.0		0.0	0.0	5227858.0	5227858.0
Terriglobus saanensis	0.0	0.0		0.0	0.0	5095226.0	5095226.0
Tessaracoccus aquimaris	0.0	0.0		0.0	0.0	3934699.0	3934699.0
Tessaracoccus flavescens	0.0	0.0		0.0	0.0	3650768.0	3650768.0
Tessaracoccus flavus	0.0	0.0		0.0	0.0	3222890.0	3222890.0
Tessaracoccus sp.	0.263022	0.131511	0.15185582250279372	0.263022	0.0	3212699.0	2759000.0
Tetragenococcus halophilus	0.0311746	0.0162972375	0.01067175679869533	0.023022774999999995	0.011957250000000003	2724804.0	2389470.0
Tetragenococcus koreensis	0.0	0.0		0.0	0.0	2732026.0	2732026.0
Tetragenococcus osmophilus	0.0	0.0		0.0	0.0	2384293.0	2384293.0
Thalassococcus sp.	0.23011	0.115055	0.13285407044322478	0.23011	0.0	5001896.0	3892138.0
Thalassolituus oleivorans	0.0161637	0.010448599999999999	0.007842418024276696	0.015508	0.0	3920328.0	3764053.0
Thalassospira indica	0.0	0.0		0.0	0.0	4701725.0	4701725.0
Thalassospira marina	0.0	0.0		0.0	0.0	5438289.0	5438289.0
Thalassospira xiamenensis	0.0	0.0		0.0	0.0	4768950.0	4768950.0
Thalassotalea crassostreae	0.0	0.0		0.0	0.0	3861670.0	3861670.0
Thalassotalea sp.	0.0	0.0		0.0	0.0	4014670.0	4014670.0
Thauera aromatica	0.0	0.0		0.0	0.0	3711792.0	3711792.0
Thauera chlorobenzoica	0.0	0.0		0.0	0.0	3735506.0	3735506.0
Thauera humireducens	0.0	0.0		0.0	0.0	4171754.0	4171754.0
Thauera hydrothermalis							
Thauera sp.	0.17440799999999998	0.08720399999999999	0.10069450574882424	0.17440799999999998	0.0	5291530.0	4574586.0
Thermacetogenium phaeum	0.0	0.0		0.0	0.0	2939057.0	2939057.0
Thermaerobacter marianensis	0.0	0.0		0.0	0.0	2844696.0	2844696.0
Thermaerobacter sp.	0.0	0.0		0.0	0.0	3039102.0	3039102.0
Thermanaerovibrio acidaminovorans	0.0	0.0		0.0	0.0	1848474.0	1848474.0
Thermincola potens	0.0	0.0		0.0	0.0	3157416.0	3157416.0
Thermoactinomyces vulgaris	0.0	0.0		0.0	0.0	2595509.0	2595509.0
Thermoactinomycetaceae bacterium	0.0	0.0		0.0	0.0	2751094.0	2751094.0
Thermoanaerobacter brockii							
Thermoanaerobacter ethanolicus							
Thermoanaerobacter italicus	0.0	0.0		0.0	0.0	2451061.0	2451061.0
Thermoanaerobacter kivui	0.0	0.0		0.0	0.0	2397824.0	2397824.0
Thermoanaerobacter mathranii							
Thermoanaerobacter pseudethanolicus							
Thermoanaerobacter sp.	0.0	0.0	0.0	0.0	0.0	2457259.0	2456520.0
Thermoanaerobacter wiegelii							
Thermoanaerobacterium thermosaccharolyticum	0.0277775	0.01685828888888889	0.012756471257899306	0.0250805	0.0	2895726.0	2785752.0
Thermoanaerobacterium xylanolyticum	0.0	0.0		0.0	0.0	2534358.0	2534358.0
Thermobacillus composti	0.0	0.0		0.0	0.0	4355525.0	4355525.0
Thermobaculum terrenum	0.0	0.0		0.0	0.0	3101581.0	3101581.0
Thermobifida fusca	0.0	0.0		0.0	0.0	3642249.0	3642249.0
Thermobispora bispora	0.0	0.0		0.0	0.0	4189976.0	4189976.0
Thermoclostridium stercorarium	0.004991	0.00233189	0.002001810886146175	0.00411762	0.0	3148357.0	2970010.0
Thermocrinis albus	0.0	0.0		0.0	0.0	1500577.0	1500577.0
Thermocrinis ruber	0.0	0.0		0.0	0.0	1521037.0	1521037.0
Thermodesulfatator indicus	0.0	0.0		0.0	0.0	2322224.0	2322224.0
Thermodesulfobacterium commune	0.0	0.0		0.0	0.0	1764045.0	1764045.0
Thermodesulfobacterium geofontis	0.0	0.0		0.0	0.0	1634377.0	1634377.0
Thermodesulfobium acidiphilum	0.0	0.0		0.0	0.0	1774794.0	1774794.0
Thermodesulfobium narugense	0.0	0.0		0.0	0.0	1898865.0	1898865.0
Thermodesulfovibrio yellowstonii	0.0	0.0		0.0	0.0	2003803.0	2003803.0
Thermogutta terrifontis	0.0	0.0		0.0	0.0	4810751.0	4810751.0
Thermomicrobium roseum	0.0	0.0		0.0	0.0	2920744.0	2920744.0
Thermomonospora curvata	0.0	0.0		0.0	0.0	5639016.0	5639016.0
Thermosediminibacter oceani	0.0	0.0		0.0	0.0	2280035.0	2280035.0
Thermosipho africanus	0.0	0.0		0.0	0.0	2016657.0	2016657.0
Thermosipho melanesiensis	2.38274e-05	1.19137e-05	1.3756755804088889e-05	2.38274e-05	0.0	1915344.0	1915238.0
Thermosipho sp.	0.000956583	0.0004782915	0.0005522834525522197	0.000956583	0.0	1781851.0	1766633.0
Thermosulfidibacter takaii	0.0	0.0		0.0	0.0	1816670.0	1816670.0
Thermosynechococcus elongatus	0.0	0.0		0.0	0.0	2593857.0	2593857.0
Thermosynechococcus vulcanus							
Thermotoga caldifontis	0.0	0.0		0.0	0.0	2014912.0	2014912.0
Thermotoga maritima	0.00028831	9.042632777777777e-05	8.563860782539483e-05	0.000167546	2.38274e-05	1869644.0	1859582.0
Thermotoga naphthophila							
Thermotoga neapolitana	0.0	0.0		0.0	0.0	1884562.0	1884562.0
Thermotoga petrophila							
Thermotoga profunda	0.0	0.0		0.0	0.0	2187612.0	2187612.0
Thermotoga sp.							
Thermovibrio ammonificans	0.0	0.0		0.0	0.0	1759526.0	1759526.0
Thermovirga lienii	0.0	0.0		0.0	0.0	1999646.0	1999646.0
Thermus aquaticus	0.0	0.0		0.0	0.0	2338641.0	2338641.0
Thermus brockianus	0.0	0.0		0.0	0.0	2388273.0	2388273.0
Thermus oshimai	0.0	0.0		0.0	0.0	2401329.0	2401329.0
Thermus parvatiensis							
Thermus scotoductus	0.0	0.0		0.0	0.0	2355186.0	2355186.0
Thermus sp.	0.140258	0.070129	0.08097799405599852	0.140258	0.0	2447659.0	2263488.0
Thermus thermophilus	0.0460045	0.02552245555555556	0.01437964432924829	0.0346987	0.0224927	2479642.0	2116056.0
Thioalkalivibrio nitratireducens	0.0	0.0		0.0	0.0	4002350.0	4002350.0
Thioalkalivibrio paradoxus	0.0	0.0		0.0	0.0	3756729.0	3756729.0
Thioalkalivibrio sp.	0.0	0.0		0.0	0.0	2985056.0	2985056.0
Thioalkalivibrio sulfidiphilus	0.0	0.0		0.0	0.0	3464554.0	3464554.0
Thioalkalivibrio versutus	0.0	0.0		0.0	0.0	2969361.0	2969361.0
Thiobacillus denitrificans	0.0	0.0		0.0	0.0	2909809.0	2909809.0
Thioclava nitratireducens	0.0	0.0		0.0	0.0	4238255.0	4238255.0
Thiocystis violascens	0.0	0.0		0.0	0.0	5017071.0	5017071.0
Thioflavicoccus mobilis	0.0	0.0		0.0	0.0	4137521.0	4137521.0
