taxonId,superkingdom,genus,species
1052585,2,1386,1423
1052588,2,1386,1423
1052671,10239,1623295,1986350
1052672,10239,680114,2006139
1052673,10239,1623292,1993879
1052677,2,561,562
1052680,2,286,317
1052681,2,286,317
1052682,2,286,317
1052684,2,44249,1406
1053166,2,1386,1396
1053167,2,1386,1396
1053169,2,1386,1396
1053170,2,1386,1396
1053171,2,1386,1396
1053172,2,1386,1396
1053173,2,1386,1396
1053174,2,1386,1396
1053175,2,1386,1396
1053176,2,1386,1396
1053177,2,1386,1396
1053178,2,1386,1396
1053179,2,1386,1396
1053181,2,1386,1396
1053182,2,1386,1396
1053183,2,1386,1396
1053184,2,1386,1396
1053185,2,1386,1396
1053186,2,1386,1396
1053187,2,1386,1396
1053188,2,1386,1396
1053189,2,1386,1396
1053190,2,1386,1396
1053192,2,1386,1396
1053193,2,1386,1396
1053195,2,1386,1396
1053196,2,1386,1396
1053200,2,1386,1396
1053201,2,1386,1396
1053202,2,1386,1396
1053203,2,1386,1396
1053204,2,1386,1396
1053205,2,1386,1396
1053206,2,1386,1396
1053207,2,1386,1396
1053208,2,1386,1396
1053209,2,1386,1396
1053211,2,1386,1396
1053212,2,1386,1396
1053213,2,1386,1396
1053214,2,1386,1396
1053215,2,1386,1396
1053216,2,1386,1396
1053217,2,1386,1396
1053218,2,1386,1396
1053219,2,1386,1396
1053220,2,1386,1396
1053221,2,1386,1396
1053222,2,1386,1396
1053223,2,1386,1396
1053224,2,1386,1396
1053225,2,1386,1396
1053226,2,1386,1396
1053228,2,1386,1396
1053229,2,1386,1396
1053230,2,1386,1396
1053231,2,1386,1396
1053232,2,1386,1396
1053233,2,1386,1396
1053234,2,1386,1396
1053235,2,1386,1396
1053236,2,1386,1396
1053237,2,1386,1396
1053238,2,1386,1396
1053239,2,1386,1396
1053240,2,1386,1396
1053241,2,1386,1396
1053242,2,1386,1396
1053243,2,1386,1396
1053244,2,1386,1396
1053245,2,1386,1396
1053248,2,1386,1396
1053249,2,1386,1396
1053250,2,1386,1396
10533,10239,10509,129951
1053551,2,1434011,1053551
1053647,2,28253,1053647
1053648,2,189384,189385
1053687,2,482,487
10537,10239,10509,10537
1054033,2,28196,1054033
1054034,2,28196,1054034
1054037,2,165695,1054037
1054041,2,1578,1054041
105420,2,228398,105420
1054202,2,1060,1054202
1054213,2,,1054213
105422,2,228398,105422
105425,2,228398,105425
1054460,2,1301,257758
1054461,10239,1920753,1920754
1054480,10239,10663,1054480
1054498,2,1649488,1054498
10546,10239,10509,129953
1054649,10239,,1054649
1054834,10239,10663,1914200
1054860,2,1883,1951
1054862,2,1883,42235
1054948,2,590,28901
1054950,2,590,28901
1054951,2,590,28901
1054952,2,590,28901
1054953,2,590,28901
1054959,2,590,28901
1054961,2,590,28901
1054962,2,590,28901
1054963,2,590,28901
1054964,2,590,28901
1054965,2,590,28901
1054966,2,590,28901
1054968,10239,,1054968
1054996,2,74030,1054996
1055104,2,204286,1055104
1055192,2,283,1055192
1055325,2,662,666
1055328,2,482,487
1055352,2,1883,1055352
1055468,2,286,1055468
1055469,2,286,1055469
1055521,2,810,83554
1055524,2,32008,95486
1055527,2,209,210
1055528,2,209,210
1055529,2,209,210
1055530,2,209,210
1055531,2,209,210
1055532,2,209,210
1055533,2,561,562
1055534,2,561,562
1055537,2,561,562
1055539,2,561,562
1055540,2,561,562
1055541,2,561,562
1055542,2,561,562
1055543,2,561,562
1055544,2,561,562
1055545,2,561,562
105559,2,1227,473531
1055684,10239,325455,1513256
1055723,2,111500,1055723
1055750,10239,11584,1055750
1055770,2,1663,1055770
1055790,2,53246,1055790
1055803,2,53246,1055803
1055806,2,497,1055806
1055808,2,497,1055808
1055815,2,497,1055815
10561,10239,333921,10561
105612,2,1578,105612
10564,10239,325454,10564
1056496,2,286,1056496
10565,10239,325454,10565
1056511,2,657,1056511
1056512,2,246861,1056512
10566,10239,,10566
10567,10239,325456,10567
10568,10239,334211,1176145
1056807,2,212742,1056807
1056816,2,1817,1056816
1056817,2,2425,2426
1056818,2,2425,2426
1056819,2,2425,2426
1056820,2,2425,2426
1056830,10239,1623280,2003506
1056831,10239,1623306,1056831
1056833,10239,186764,1056833
10570,10239,333750,10570
1057002,2,106591,1057002
10571,10239,,10571
105751,2,642,105751
1058,2,1056,1058
105841,2,207244,105841
105843,2,2569097,105843
10589,10239,475861,334205
105984,2759,105983,105984
10600,10239,333750,333754
1061,2,1060,1061
10611,10239,333750,337050
10616,10239,333922,334207
10617,10239,325455,333926
10620,10239,333750,333757
10621,10239,333922,333924
10623,10239,325457,10623
106284,10239,1623298,106284
1063,2,1060,1063
10632,10239,1891714,1891763
106331,10239,10375,106331
106332,10239,10375,106332
106333,10239,95341,95342
106370,2,1854,106370
10640,10239,10639,10640
10641,10239,10639,10641
106412,2,2000,106412
1064520,10239,1913605,2560389
1064535,2,906,907
1064537,2,43668,173362
1064539,2,191,192
1064551,2,590,28901
1064592,2759,278028,27288
10649,10239,10639,10649
10651,10239,187214,10651
10653,10239,10652,10653
10654,10239,187212,10654
10658,10239,2169669,2169700
106590,2,106589,106590
106592,2,106591,106592
1066,2,1064,1066
10661,10239,10660,10661
106634,2,106633,106634
106648,2,469,106648
106649,2,469,106649
10665,10239,10663,10665
106654,2,469,106654
10678,10239,186789,10678
10679,10239,140410,10679
10680,10239,,10680
10683,10239,,10683
106847,2,2742,106847
10685,10239,1857845,10685
1068590,2,780,1068590
1068608,2,561,562
1068614,2,561,562
1068615,2,561,562
1068616,2,561,562
1068617,2,561,562
1068618,2,561,562
1068619,2,561,562
1068620,2,561,562
1068621,2,561,562
10689,10239,,10689
1068975,2,33951,82116
1068978,2,1813,1814
1068979,2,1813,84480
1068980,2,1813,381445
1069,2,1068,1069
10690,10239,1196844,10690
1069080,2,78119,78120
1069081,2,269258,269259
1069220,2,2126281,1069220
10693,10239,10663,10693
1069378,10239,1987146,1069378
1069448,2,596499,427918
1069495,2,561,562
1069533,2,1301,102684
1069534,2,1578,1623
1069536,2,2077,2078
1069608,2,482,487
1069609,2,482,487
1069610,2,482,487
1069611,2,482,487
1069612,2,482,487
1069613,2,482,487
1069614,2,482,487
1069615,2,482,487
1069616,2,482,487
1069617,2,482,487
1069618,2,482,487
1069619,2,482,487
106962,10239,39749,106962
1069620,2,482,487
1069621,2,482,487
1069622,2,482,487
1069623,2,1301,1313
1069624,2,1301,1313
1069625,2,1301,1313
1069626,2,1301,1313
1069627,2,1301,1313
1069628,2,1301,1313
1069631,2,507,1069631
1069642,2,958,959
1069643,2,561,562
1069645,2,561,562
1069680,2759,4753,263815
1069985,2,84567,1069985
1070130,2,1906661,1070130
10702,10239,,10702
1070319,2,224135,132144
1070324,10239,333921,1513273
10704,10239,,10704
1070408,10239,325455,1513260
1070409,10239,325455,1513256
1070410,10239,325455,1513261
1070413,10239,325455,1513256
1070417,10239,325455,1513262
1070421,2,46255,1070421
10707,10239,187218,10707
10708,10239,1623286,10708
1070870,2,1860,1070870
1070896,2,33882,1070896
1070977,2,2425,2426
1070990,10239,1623284,1070990
1071,2,1070,1071
10710,10239,186765,10710
1071052,2,400634,1071052
1071054,2,1433999,1071054
1071061,2,1386,1071061
1071069,2,1386,1071069
1071073,2,1386,1071073
1071078,2,1386,1071078
1071079,2,1386,1071079
1071080,2,1386,1071080
1071177,10239,,1071177
10713,10239,308911,10713
1071378,2759,278028,27289
1071380,2759,113604,1071379
1071381,2759,113604,113608
1071382,2759,71245,432096
1071383,2759,71245,588726
1071390,2,469,1071390
1071395,2,1386,1398
1071400,2,1578,1581
1071488,10239,12270,1071488
1071502,10239,186764,1071502
1071503,10239,186764,1993867
1071504,10239,186764,1993865
1071505,10239,1623281,1071505
1071506,10239,186764,2003503
1071602,2,1883,1071602
1071679,2,1827195,1071679
10717,10239,,10717
1071718,2,1386,1071718
1071753,2,810,813
1071754,2,810,813
1071755,2,810,813
1071756,2,810,813
1071757,2,810,813
1071758,2,810,813
1071759,2,810,813
1071760,2,810,813
1071761,2,810,813
1071762,2,810,813
1071763,2,810,813
1071764,2,810,813
1071765,2,810,813
1071766,2,810,813
1071767,2,810,813
1071768,2,810,813
1071769,2,810,813
1071770,2,810,813
1071771,2,810,813
1071772,2,810,813
1071773,2,810,813
1071774,2,810,813
1071775,2,810,813
1071776,2,810,813
1071777,2,810,813
1071778,2,810,813
1071779,2,810,813
1071780,2,810,813
1071781,2,810,813
1071782,2,810,813
1071783,2,810,813
10719,10239,308912,10719
1071918,2,34084,1071918
1071947,2,745,1071947
1071969,2,629,630
1072176,10239,11286,1072176
1072256,2,1716,1072256
1072333,10239,232799,1072333
1072374,2,1883,1072374
1072389,2759,324777,698440
10724,10239,,10724
1072459,2,561,562
1072463,2,33882,1072463
1072467,2,34098,367806
1072517,10239,12195,1072517
1072568,2,590,28901
1072569,2,590,28901
1072570,2,590,28901
1072571,2,590,28901
1072572,2,590,28901
1072575,2,48736,305
1072576,2,1350,53346
1072583,2,2745,223527
1072587,2,590,28901
1072588,2,590,28901
1072589,2,590,28901
1072590,2,590,28901
1072591,2,590,28901
1072592,2,590,28901
1072593,2,590,28901
1072594,2,590,28901
1072595,2,590,28901
1072596,2,590,28901
1072597,2,590,28901
1072598,2,590,28901
1072599,2,590,28901
10726,10239,187218,10726
1072600,2,590,28901
1072601,2,590,28901
1072602,2,590,28901
1072672,10239,10812,1072672
1072685,2,1472344,1472345
10730,10239,1981157,1981161
1073090,2759,70110,41063
1073196,2,83618,1073196
10732,10239,1982881,1982894
107324,10239,1232640,107324
107327,2,53246,107327
1073325,2,143222,1073325
1073327,2,246875,1073327
1073328,2,111500,1073328
1073351,2,816,46506
1073353,2,194,204
1073362,2,538,539
1073366,2,838,28133
1073367,2,838,28134
1073372,2,1301,1318
1073373,2,1301,1305
1073375,2,572511,33038
1073376,2,1263,46228
1073382,2,642,654
1073383,2,642,654
1073384,2,642,654
1073385,2,642,654
1073386,2,816,817
1073387,2,816,817
1073388,2,816,817
1073423,2,2747,1073423
1073567,2,1883,1073567
1073569,2,1301,1308
1073570,2,1301,1308
1073571,2,44249,483937
1073574,2,2053,263909
1073766,10239,1623302,1982379
1073767,10239,,1073767
1073841,2,561,562
1073842,2,1386,189382
1073950,10239,10803,1511898
1073959,10239,1507401,1511869
1073961,10239,1507401,1511870
1073969,2,2425,2426
1073972,2,49082,49118
1073985,2,561,562
1073999,2,413496,1163710
1074,2,168658,1074
1074000,2,413496,535744
107401,2,104267,107401
1074044,10239,,1074044
1074052,2,1301,1310
1074053,2,1301,1310
1074054,2,1301,1310
1074055,2,1301,1310
1074056,2,1301,1310
1074057,2,1301,1310
1074058,2,1301,1310
1074059,2,1301,1310
1074060,2,1301,1310
1074061,2,1301,1310
1074062,2,1301,1310
1074063,2,1301,1310
1074064,2,1301,1310
1074065,2,1301,1310
1074066,2,1301,1310
1074067,2,1301,1310
1074069,2,1301,1310
1074070,2,1301,1310
1074071,2,1301,1310
1074072,2,1301,1310
1074073,2,1301,1310
1074074,2,1301,1310
1074076,2,1301,1310
1074077,2,1301,1310
1074078,2,1301,1310
1074079,2,1301,1310
1074080,2,1301,1310
1074081,2,1301,1310
1074082,2,1301,1310
1074083,2,1301,1310
1074084,2,1301,1310
1074085,2,1301,1310
1074086,2,1301,1310
1074088,2,1301,1310
1074089,2,1301,1310
1074090,2,1301,1310
1074092,2,1301,1309
1074093,2,1301,1309
1074094,2,1301,1310
1074095,2,1301,1309
1074100,2,1301,1309
1074101,2,1301,1309
1074102,2,1301,1309
1074104,2,1301,1309
1074105,2,1301,1309
1074106,2,1301,1309
1074107,2,1301,1309
1074108,2,1301,1309
1074109,2,1301,1309
1074111,2,1301,1309
1074112,2,1301,1309
1074113,2,1301,1309
1074114,2,1301,1309
1074115,2,1301,1309
1074116,2,1301,1309
1074117,2,1301,1310
1074118,2,1301,1309
1074119,2,1301,1309
1074120,2,1301,1309
1074121,2,1301,1309
1074122,2,1301,1309
1074123,2,1301,1309
1074124,2,1301,1309
1074125,2,1301,1309
1074126,2,1301,1309
1074127,2,1301,1309
1074128,2,1301,1309
1074129,2,1301,1309
1074130,2,1301,1309
1074133,2,1301,1310
1074134,2,1301,1309
1074135,2,1301,1309
1074136,2,1301,1309
1074137,2,1301,1309
1074138,2,1301,1309
1074139,2,1301,1310
1074140,2,1301,1309
1074142,2,1301,1310
1074143,2,1301,1309
1074144,2,1301,1309
1074146,2,1301,1309
1074148,2,1301,1309
1074149,2,1301,1309
1074151,2,1301,1309
1074152,2,1301,1310
1074153,2,1301,1309
1074154,2,1301,1309
1074155,2,1301,1309
1074156,2,1301,1309
1074157,2,1301,1309
1074158,2,1301,1310
1074159,2,1301,1309
1074160,2,1301,1309
1074161,2,1301,1309
1074162,2,1301,1309
1074163,2,1301,1309
1074164,2,1301,1309
1074165,2,1301,1309
1074166,2,1301,1309
1074167,2,1301,1309
1074168,2,1301,1309
1074169,2,1301,1309
1074170,2,1301,1309
1074171,2,1301,1309
1074173,2,1301,1309
1074175,2,1301,1309
1074176,2,1301,1309
1074177,2,1301,1309
1074178,2,1301,1309
1074179,2,1301,1309
1074180,2,1301,1309
1074181,2,1301,1309
1074182,2,1301,1309
1074183,2,1301,1309
1074184,2,1301,1309
1074185,2,1301,1309
1074186,2,1301,1309
1074190,2,1301,1309
10742,10239,2169654,10742
1074206,10239,325456,2169961
1074210,10239,,1074210
1074213,10239,194960,1074213
1074252,2,1279,1280
1074293,2,1485,1502
1074303,10239,1623281,1074303
1074304,10239,1623288,1074304
1074305,10239,680114,2006135
1074306,10239,1623284,1074306
1074307,10239,680114,2006134
1074308,10239,1982359,1982360
1074309,10239,1623277,1983736
1074311,2,662,1074311
1074325,10239,39749,1074325
1074428,10239,1481451,1481452
1074451,2,1578,28038
1074467,2,1578,1074467
1074482,2,1678,1685
1074485,2,1716,1719
1074486,2,570,573
1074488,2,43668,661979
1074493,2,165695,13690
1074494,2,1301,1304
10747,10239,1982583,1982584
10748,10239,1982583,1982585
1074863,10239,,1074863
1074864,10239,,1074864
1074865,10239,,1074865
1074889,2,34098,39768
1074919,2,1279,1280
1075,2,1060,1075
1075085,2,810,813
1075088,2,1716,1718
1075089,2,745,747
1075090,2,2053,36821
1075091,2,1485,1509
1075106,2,1678,28025
10752,10239,371730,10752
1075399,2,34098,164514
10754,10239,186794,10754
1075402,2,1883,1075402
1075417,2,1522128,1075417
10756,10239,186846,10756
1075768,2,29580,1075768
10759,10239,110456,10759
1076,2,1073,1076
10760,10239,110456,1985738
10761,10239,186794,10761
1076135,2,642,645
1076136,10239,186764,1076136
1076137,2,122277,180957
1076138,2,122277,29471
1076255,10239,2005509,1076255
107633,2,133,107633
1076345,10239,10814,1076345
107635,2,425,107635
107636,2,425,107636
107637,2,416,107637
1076414,2,1386,79883
1076443,2,58113,1076443
1076523,2,75309,1076523
1076524,2,75309,1076524
1076525,2,75309,1076525
1076549,2,53335,1076549
1076550,2,53335,1076550
1076551,2,53335,1076551
1076594,2,434,1076594
1076596,2,434,1076596
1076620,2,286,1076620
1076630,10239,186764,1076630
1076631,10239,1983734,1983740
1076744,2,,1076744
1076759,10239,1922329,1922330
1076926,2,379,1076926
1076934,2,1301,150055
1076937,2,1434005,1076937
107706,2,,107706
1077085,2,590,28901
1077143,2,745,747
1077144,2,37914,665550
1077255,2,186829,1077255
1077282,2,482,487
1077285,2,816,674529
1077464,2,1301,1303
1077675,2,1350,1077675
10778,10239,186846,10778
1077832,10239,,1077832
1077935,2,265,1077935
1077936,2,323449,1077936
1077942,2,1873,1077942
1077946,2,1883,1077946
1077947,2,238783,1077947
1077965,2,1279,1276936
1077972,2,1663,1665
1077974,2,2053,263908
1077975,2,2053,36822
1077976,2,2053,84595
1078001,2,1763,1764
1078002,2,1763,1764
1078003,2,1763,1764
1078004,2,1763,1764
1078005,2,1763,1764
1078011,2,1763,1764
1078016,2,1827,1833
1078018,2,1578,47715
1078020,2,1866885,1797
1078021,2,561,562
1078029,2,561,562
1078030,2,561,562
1078031,2,561,562
1078032,2,561,562
1078033,2,561,562
1078034,2,561,562
1078035,2,561,562
107804,10239,12291,107804
1078050,2,1649493,1078050
107806,2,32199,9
1078083,2,1279,1078083
1078085,2,651660,1078085
1078086,2,1883,1078086
1078087,2,375288,1078087
1078089,2,816,1078089
1078090,2,33042,1078090
1078091,2,33042,1078091
1078355,2,286,1078355
10784,10239,1507401,1511873
1078464,2,286,287
1078471,2,265976,1078471
1078480,2,724,1078480
1078483,2,724,1078480
1078505,2,44249,1078505
1078754,2,120831,1078754
1078763,2,1763,1773
1078764,2,1716,1078764
1078773,2,963,80842
1078775,2,590,28901
10788,10239,1506574,1511906
1078846,2,762296,645578
1079,2,59282,1079
1079060,2,286,29438
1079364,2,286,303
10794,10239,1506574,1511908
1079454,2,379,384
1079455,2,379,384
1079460,2,379,57676
1079467,2,374,375
1079468,2,590,28901
1079469,2,590,28901
1079470,2,590,28901
1079471,2,590,28901
1079473,2,590,28901
1079474,2,590,28901
1079475,2,590,28901
1079476,2,590,28901
1079478,2,590,28901
10796,10239,1506574,1511910
1079752,2,482,487
1079753,2,482,487
1079754,2,482,487
1079755,2,482,487
1079756,2,482,487
1079757,2,482,487
10798,10239,40121,1511900
1079859,2,1664383,1079859
1079894,10239,2169634,2003505
1079895,10239,680114,2006134
1079901,2,590,28901
1079985,2,1883,1969
1079986,2,1883,1969
1079988,2,1716,1718
1079994,2,55968,1079994
1079998,10239,,1079998
1079999,10239,,1079999
108003,2,106633,108003
1080067,2,544,1080067
1080068,2,47251,1080068
1080071,2,1301,1080071
108015,2,374,108015
1080179,2,32008,1080179
1080187,2,106589,1080187
1080223,2,28196,1080223
1080224,2,1080193,1080224
1080225,2,111500,1080225
1080227,2,188143,1080227
1080228,2,1142,1148
1080229,2,1142,1148
1080230,2,1142,1148
1080349,2759,4930,1080349
1080365,2,1253,1254
10804,10239,10803,1511891
1080798,10239,12137,1080798
1080799,10239,12195,1080799
1080800,10239,2169536,1987988
108098,10239,10509,108098
1081054,10239,1513240,1513249
1081055,10239,934800,1513276
1081091,2,1813,208443
1081093,2,590,28901
1081104,2759,45234,114497
10815,10239,10814,10815
1081603,2,1883,1081603
1081640,2,13687,179878
1081644,2,529881,1081644
1081646,2,64895,29519
10817,10239,10814,10817
1081702,10239,12176,1081702
1081736,2,1637,1069827
1081866,2,2745,1081866
1081887,2,561,562
1081888,2,561,562
1081889,2,561,562
1081890,2,561,562
1081891,2,561,562
1081892,2,561,562
1081893,2,561,562
1081894,2,561,562
1081895,2,561,562
1081896,2,561,562
1081904,2,838,407975
1081927,2,286,287
1081940,2,286,303
1081943,2,1386,1392
1082,2,85265,1082
10820,10239,10812,10820
1082276,2,1501224,1082276
1082479,2,1434015,1082479
1082580,2,120831,1082580
10826,10239,10812,10826
10827,10239,10814,10827
1082703,2,1082702,1082703
1082704,2,1082702,1082704
1082705,2,1082702,71657
1082851,2,283,1082851
1082868,2,44747,1082868
10829,10239,10814,10829
1082931,2,1082930,531813
1082932,2,357,358
1082933,2,68287,71433
10830,10239,10812,10830
10831,10239,10814,10831
10832,10239,10814,10832
10834,10239,10812,10834
10835,10239,10814,10835
10836,10239,10812,10836
10837,10239,10812,10837
10838,10239,10814,10838
10839,10239,10814,10839
10840,10239,10813,10840
1084226,2,629,632
1084227,2,629,632
1084228,2,629,632
1084229,2,629,632
1084230,2,629,632
1084231,2,629,632
1084232,2,629,632
1084233,2,629,632
1084234,2,629,632
10843,10239,1910952,1986034
1084421,2,1434045,1084421
10845,10239,1910951,1985284
1084662,2,338,56458
10847,10239,1910954,10847
1084715,10239,1507401,1511877
1084717,10239,1507401,1511877
1084719,10239,,1084719
1084722,10239,1623306,1084722
108486,2,1716,108486
10849,10239,1910951,1945589
1085027,2,32008,28450
1085031,2,286,294
108528,2,89583,108528
1085379,2,1386,1396
1085386,2,1386,1396
1085388,2,1386,1396
1085389,2,1386,1396
10854,10239,1977144,1977410
1085406,2,110103,109266
10855,10239,10852,10855
1085540,2,171,28182
1085541,2,171,173
1085542,2,171,173
1085543,2,171,173
1085544,2,171,173
1085545,2,171,173
1085546,2,171,173
1085547,2,171,173
1085548,2,171,173
1085549,2,171,28183
1085550,2,171,28183
1085623,2,89404,300231
1085628,2,1883,1085628
1085630,2,338,346
1085647,2,1869285,1085647
1085774,2,68287,1085774
1085775,2,68287,1085775
1086011,2,237,229204
1086013,2,204456,1086013
1086014,2,469,48296
1086030,2,620,623
1086032,2,32008,28450
1086033,2,32008,28450
1086034,2,32008,28450
1086036,2,32008,28450
108619,2,590,28901
10862,10239,,10862
1086393,2,504481,1086393
10864,10239,10861,10864
1086510,2,32008,1086510
10867,10239,1977142,1977304
1086726,2,262,954
1086749,10239,186764,1086749
1086751,10239,1623278,1086751
10868,10239,,1977411
1086800,10239,186764,1993861
10869,10239,1977142,10869
